epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202151,2021-12-22,607,PI,Piripiri,2208403,city,11174,17517.67602,0,204,0,0.0183,63787,False,True
202151,2021-12-22,599,PI,Porto,2208502,city,542,4298.85787,0,15,0,0.0277,12608,False,True
202151,2021-12-22,530,PI,Porto Alegre do Piauí,2208551,city,186,6838.23529,0,4,0,0.0215,2720,False,True
202151,2021-12-22,562,PI,Prata do Piauí,2208601,city,213,6761.90476,0,5,0,0.0235,3150,False,True
202151,2021-12-22,604,PI,Queimada Nova,2208650,city,747,8284.35178,0,6,0,0.008,9017,False,True
202151,2021-12-22,594,PI,Redenção do Gurguéia,2208700,city,698,7935.42519,0,21,0,0.0301,8796,False,True
202151,2021-12-22,599,PI,Regeneração,2208809,city,1059,5890.20524,0,26,0,0.0246,17979,False,True
202151,2021-12-22,515,PI,Riacho Frio,2208858,city,138,3202.59921,0,4,0,0.029,4309,False,True
202151,2021-12-22,614,PI,Ribeira do Piauí,2208874,city,45,1002.6738,0,6,0,0.1333,4488,False,True
202151,2021-12-22,589,PI,Ribeiro Gonçalves,2208908,city,880,11930.58568,0,15,0,0.017,7376,False,True
202151,2021-12-22,607,PI,Rio Grande do Piauí,2209005,city,443,6886.36717,0,8,0,0.0181,6433,False,True
202151,2021-12-22,582,PI,Santa Cruz do Piauí,2209104,city,875,14006.72323,0,15,0,0.0171,6247,False,True
202151,2021-12-22,541,PI,Santa Cruz dos Milagres,2209153,city,288,7141.08604,0,2,0,0.0069,4033,False,True
202151,2021-12-22,574,PI,Santa Filomena,2209203,city,129,2062.67988,0,4,0,0.031,6254,False,True
202151,2021-12-22,596,PI,Santa Luz,2209302,city,258,4386.26318,0,8,0,0.031,5882,False,True
202151,2021-12-22,575,PI,Santana do Piauí,2209351,city,201,4330.03016,0,7,0,0.0348,4642,False,True
202151,2021-12-22,552,PI,Santa Rosa do Piauí,2209377,city,141,2683.1589,0,5,0,0.0355,5255,False,True
202151,2021-12-22,582,PI,Santo Antônio de Lisboa,2209401,city,122,1894.11582,0,5,0,0.041,6441,False,True
202151,2021-12-22,562,PI,Santo Antônio dos Milagres,2209450,city,181,8356.41736,0,3,0,0.0166,2166,False,True
202151,2021-12-22,557,PI,Santo Inácio do Piauí,2209500,city,273,7178.54326,0,6,0,0.022,3803,False,True
202151,2021-12-22,535,PI,São Braz do Piauí,2209559,city,103,2314.08672,0,10,0,0.0971,4451,False,True
202151,2021-12-22,542,PI,São Félix do Piauí,2209609,city,309,10538.88131,0,3,0,0.0097,2932,False,True
