"epidemiological_week","date_d","order_for_place","state","city","city_ibge_code","place_type","last_available_confirmed","last_conf_100k_inhabitants","new_confirmed","last_available_deaths","new_deaths","last_available_death_rate","population_2019","is_last","is_repeated"
38,"2020-09-14",113,"PR","Itapejara d'Oeste",4111209,"city",63,526.58,4,0,0,0.0,11964,"True","False"
38,"2020-09-14",150,"PR","Itaperuçu",4111258,"city",925,3230.43,0,18,0,0.0195,28634,"True","False"
38,"2020-09-14",139,"PR","Itaúna do Sul",4111308,"city",13,453.752,0,0,0,0.0,2865,"True","False"
38,"2020-09-14",138,"PR","Ivaí",4111407,"city",19,136.897,0,0,0,0.0,13879,"True","False"
38,"2020-09-14",160,"PR","Ivaiporã",4111506,"city",546,1707.1,0,14,0,0.0256,31984,"True","False"
38,"2020-09-14",87,"PR","Ivaté",4111555,"city",11,134.392,0,0,0,0.0,8185,"True","False"
38,"2020-09-14",83,"PR","Ivatuba",4111605,"city",17,521.632,0,1,0,0.0588,3259,"True","False"
38,"2020-09-14",86,"PR","Jaboti",4111704,"city",30,568.828,0,0,0,0.0,5274,"True","False"
38,"2020-09-14",148,"PR","Jacarezinho",4111803,"city",312,792.321,0,3,0,0.0096,39378,"True","False"
38,"2020-09-14",150,"PR","Jaguapitã",4111902,"city",406,2980.91,0,7,0,0.0172,13620,"True","False"
38,"2020-09-14",123,"PR","Jaguariaíva",4112009,"city",211,605.33,5,6,0,0.0284,34857,"True","False"
38,"2020-09-14",106,"PR","Jandaia do Sul",4112108,"city",421,1988.1,1,7,0,0.0166,21176,"True","False"
38,"2020-09-14",115,"PR","Janiópolis",4112207,"city",49,934.223,0,6,0,0.1224,5245,"True","False"
38,"2020-09-14",102,"PR","Japira",4112306,"city",48,961.153,0,0,0,0.0,4994,"True","False"
38,"2020-09-14",149,"PR","Japurá",4112405,"city",105,1114.06,0,0,0,0.0,9425,"True","False"
38,"2020-09-14",108,"PR","Jardim Alegre",4112504,"city",79,697.387,0,5,0,0.0633,11328,"True","False"
38,"2020-09-14",87,"PR","Jardim Olinda",4112603,"city",6,450.789,0,0,0,0.0,1331,"True","False"
38,"2020-09-14",155,"PR","Jataizinho",4112702,"city",407,3233.24,1,5,0,0.0123,12588,"True","False"
38,"2020-09-14",115,"PR","Jesuítas",4112751,"city",154,1830.72,0,6,0,0.039,8412,"True","False"
38,"2020-09-14",106,"PR","Joaquim Távora",4112801,"city",120,1007.73,0,1,0,0.0083,11908,"True","False"
38,"2020-09-14",99,"PR","Jundiaí do Sul",4112900,"city",38,1154.31,0,0,0,0.0,3292,"True","False"
38,"2020-09-14",105,"PR","Juranda",4112959,"city",48,653.951,0,1,0,0.0208,7340,"True","False"
38,"2020-09-14",156,"PR","Jussara",4113007,"city",93,1326.11,0,2,0,0.0215,7013,"True","False"
38,"2020-09-14",124,"PR","Kaloré",4113106,"city",39,951.219,0,0,0,0.0,4100,"True","False"
38,"2020-09-14",168,"PR","Lapa",4113205,"city",802,1665.18,2,9,0,0.0112,48163,"True","False"
38,"2020-09-14",122,"PR","Laranjeiras do Sul",4113304,"city",252,785.708,3,1,0,0.004,32073,"True","False"
38,"2020-09-14",166,"PR","Leópolis",4113403,"city",36,910.47,0,1,0,0.0278,3954,"True","False"
38,"2020-09-14",91,"PR","Lidianópolis",4113429,"city",24,725.076,0,1,0,0.0417,3310,"True","False"
38,"2020-09-14",112,"PR","Lindoeste",4113452,"city",20,427.716,0,0,0,0.0,4676,"True","False"
38,"2020-09-14",136,"PR","Loanda",4113502,"city",108,467.816,2,2,0,0.0185,23086,"True","False"
38,"2020-09-14",117,"PR","Lobato",4113601,"city",31,647.587,0,0,0,0.0,4787,"True","False"
38,"2020-09-14",182,"PR","Londrina",4113700,"city",8448,1482.8,121,200,4,0.0237,569733,"True","False"
38,"2020-09-14",118,"PR","Luiziana",4113734,"city",27,371.798,0,1,0,0.037,7262,"True","False"
38,"2020-09-14",92,"PR","Lunardelli",4113759,"city",22,458.907,4,1,0,0.0455,4794,"True","False"
38,"2020-09-14",139,"PR","Lupionópolis",4113809,"city",55,1117.89,0,0,0,0.0,4920,"True","False"
38,"2020-09-14",131,"PR","Mallet",4113908,"city",64,469.552,2,2,0,0.0312,13630,"True","False"
38,"2020-09-14",124,"PR","Mamborê",4114005,"city",69,525.434,0,2,0,0.029,13132,"True","False"
38,"2020-09-14",144,"PR","Mandaguaçu",4114104,"city",377,1652.13,2,4,0,0.0106,22819,"True","False"
38,"2020-09-14",147,"PR","Mandaguari",4114203,"city",233,677.326,1,7,1,0.03,34400,"True","False"
38,"2020-09-14",166,"PR","Mandirituba",4114302,"city",380,1414.27,0,10,0,0.0263,26869,"True","False"
38,"2020-09-14",108,"PR","Manfrinópolis",4114351,"city",16,622.326,0,0,0,0.0,2571,"True","False"
38,"2020-09-14",123,"PR","Mangueirinha",4114401,"city",95,568.386,0,1,0,0.0105,16714,"True","False"
38,"2020-09-14",159,"PR","Manoel Ribas",4114500,"city",94,696.193,0,4,0,0.0426,13502,"True","False"
38,"2020-09-14",170,"PR","Marechal Cândido Rondon",4114609,"city",432,815.956,9,2,0,0.0046,52944,"True","False"
38,"2020-09-14",116,"PR","Maria Helena",4114708,"city",41,722.212,0,0,0,0.0,5677,"True","False"
38,"2020-09-14",132,"PR","Marialva",4114807,"city",275,774.735,2,3,0,0.0109,35496,"True","False"
38,"2020-09-14",134,"PR","Marilândia do Sul",4114906,"city",44,497.963,1,0,0,0.0,8836,"True","False"
38,"2020-09-14",140,"PR","Marilena",4115002,"city",41,579.423,0,4,0,0.0976,7076,"True","False"
38,"2020-09-14",108,"PR","Mariluz",4115101,"city",66,637.989,0,3,0,0.0455,10345,"True","False"
38,"2020-09-14",181,"PR","Maringá",4115200,"city",6372,1504.02,15,109,0,0.0171,423666,"True","False"
38,"2020-09-14",171,"PR","Mariópolis",4115309,"city",57,862.33,0,2,0,0.0351,6610,"True","False"
38,"2020-09-14",105,"PR","Maripá",4115358,"city",29,517.58,0,2,0,0.069,5603,"True","False"
38,"2020-09-14",100,"PR","Marmeleiro",4115408,"city",172,1197.19,2,4,0,0.0233,14367,"True","False"
38,"2020-09-14",96,"PR","Marquinho",4115457,"city",13,295.119,0,1,0,0.0769,4405,"True","False"
38,"2020-09-14",158,"PR","Marumbi",4115507,"city",52,1111.35,2,2,1,0.0385,4679,"True","False"
38,"2020-09-14",117,"PR","Matelândia",4115606,"city",636,3544.56,1,4,0,0.0063,17943,"True","False"
38,"2020-09-14",169,"PR","Matinhos",4115705,"city",316,910.138,1,10,0,0.0316,34720,"True","False"
38,"2020-09-14",69,"PR","Mato Rico",4115739,"city",7,213.936,0,0,0,0.0,3272,"True","False"
38,"2020-09-14",96,"PR","Mauá da Serra",4115754,"city",281,2650.69,1,2,0,0.0071,10601,"True","False"
38,"2020-09-14",170,"PR","Medianeira",4115804,"city",929,2010.91,7,8,0,0.0086,46198,"True","False"
38,"2020-09-14",82,"PR","Mercedes",4115853,"city",28,505.78,0,1,0,0.0357,5536,"True","False"
38,"2020-09-14",138,"PR","Mirador",4115903,"city",22,994.126,0,1,0,0.0455,2213,"True","False"
38,"2020-09-14",69,"PR","Miraselva",4116000,"city",21,1162.79,0,0,0,0.0,1806,"True","False"
38,"2020-09-14",122,"PR","Missal",4116059,"city",163,1523.08,0,0,0,0.0,10702,"True","False"
38,"2020-09-14",112,"PR","Moreira Sales",4116109,"city",125,1031.27,0,3,0,0.024,12121,"True","False"
38,"2020-09-14",150,"PR","Morretes",4116208,"city",409,2492.99,3,4,0,0.0098,16406,"True","False"
38,"2020-09-14",77,"PR","Munhoz de Melo",4116307,"city",70,1757.03,0,0,0,0.0,3984,"True","False"
38,"2020-09-14",76,"PR","Nossa Senhora das Graças",4116406,"city",69,1721.56,0,1,0,0.0145,4008,"True","False"
38,"2020-09-14",133,"PR","Nova Aliança do Ivaí",4116505,"city",1,64.8088,0,0,0,0.0,1543,"True","False"
38,"2020-09-14",105,"PR","Nova América da Colina",4116604,"city",42,1219.16,0,0,0,0.0,3445,"True","False"
38,"2020-09-14",120,"PR","Nova Aurora",4116703,"city",128,1222.31,2,2,1,0.0156,10472,"True","False"
38,"2020-09-14",73,"PR","Nova Cantu",4116802,"city",14,264.051,0,0,0,0.0,5302,"True","False"
38,"2020-09-14",146,"PR","Nova Esperança",4116901,"city",324,1161.12,1,6,0,0.0185,27904,"True","False"
38,"2020-09-14",78,"PR","Nova Esperança do Sudoeste",4116950,"city",75,1486.33,0,1,0,0.0133,5046,"True","False"
38,"2020-09-14",140,"PR","Nova Fátima",4117008,"city",48,588.74,0,0,0,0.0,8153,"True","False"
38,"2020-09-14",74,"PR","Nova Laranjeiras",4117057,"city",45,389.476,0,1,0,0.0222,11554,"True","False"
38,"2020-09-14",150,"PR","Nova Londrina",4117107,"city",139,1051.99,0,1,0,0.0072,13213,"True","False"
38,"2020-09-14",105,"PR","Nova Olímpia",4117206,"city",46,792.284,0,0,0,0.0,5806,"True","False"
38,"2020-09-14",86,"PR","Nova Prata do Iguaçu",4117255,"city",105,995.449,1,3,0,0.0286,10548,"True","False"
38,"2020-09-14",69,"PR","Nova Santa Bárbara",4117214,"city",57,1341.49,0,0,0,0.0,4249,"True","False"
38,"2020-09-14",73,"PR","Nova Santa Rosa",4117222,"city",61,742.183,0,0,0,0.0,8219,"True","False"
38,"2020-09-14",77,"PR","Nova Tebas",4117271,"city",36,637.281,0,1,0,0.0278,5649,"True","False"
38,"2020-09-14",73,"PR","Novo Itacolomi",4117297,"city",24,843.882,0,0,0,0.0,2844,"True","False"
38,"2020-09-14",113,"PR","Ortigueira",4117305,"city",401,1811.12,0,9,0,0.0224,22141,"True","False"
38,"2020-09-14",77,"PR","Ourizona",4117404,"city",19,554.259,0,1,0,0.0526,3428,"True","False"
38,"2020-09-14",84,"PR","Ouro Verde do Oeste",4117453,"city",67,1117.41,0,5,0,0.0746,5996,"True","False"
38,"2020-09-14",158,"PR","Paiçandu",4117503,"city",606,1467.99,0,7,0,0.0116,41281,"True","False"
38,"2020-09-14",164,"PR","Palmas",4117602,"city",143,280.469,0,2,0,0.014,50986,"True","False"
38,"2020-09-14",166,"PR","Palmeira",4117701,"city",119,351.271,1,2,0,0.0168,33877,"True","False"
38,"2020-09-14",82,"PR","Palmital",4117800,"city",13,98.6942,1,0,0,0.0,13172,"True","False"
38,"2020-09-14",137,"PR","Palotina",4117909,"city",807,2534.07,1,13,0,0.0161,31846,"True","False"
38,"2020-09-14",141,"PR","Paraíso do Norte",4118006,"city",54,390.456,0,2,0,0.037,13830,"True","False"
38,"2020-09-14",149,"PR","Paranacity",4118105,"city",44,383.543,0,0,0,0.0,11472,"True","False"
38,"2020-09-14",166,"PR","Paranaguá",4118204,"city",3605,2326.77,32,79,1,0.0219,154936,"True","False"
38,"2020-09-14",142,"PR","Paranapoema",4118303,"city",23,718.077,0,0,0,0.0,3203,"True","False"
38,"2020-09-14",175,"PR","Paranavaí",4118402,"city",452,511.463,0,14,0,0.031,88374,"True","False"
38,"2020-09-14",98,"PR","Pato Bragado",4118451,"city",17,303.03,0,0,0,0.0,5610,"True","False"
38,"2020-09-14",178,"PR","Pato Branco",4118501,"city",792,955.587,1,16,0,0.0202,82881,"True","False"
38,"2020-09-14",123,"PR","Paula Freitas",4118600,"city",18,306.487,0,2,0,0.1111,5873,"True","False"
38,"2020-09-14",96,"PR","Paulo Frontin",4118709,"city",15,203.971,0,0,0,0.0,7354,"True","False"
38,"2020-09-14",170,"PR","Peabiru",4118808,"city",106,757.359,0,3,0,0.0283,13996,"True","False"
38,"2020-09-14",76,"PR","Perobal",4118857,"city",33,538.6,0,1,0,0.0303,6127,"True","False"
38,"2020-09-14",84,"PR","Pérola",4118907,"city",144,1281.82,0,3,0,0.0208,11234,"True","False"
38,"2020-09-14",89,"PR","Pérola d'Oeste",4119004,"city",38,598.708,0,4,0,0.1053,6347,"True","False"
38,"2020-09-14",123,"PR","Piên",4119103,"city",61,478.582,1,2,0,0.0328,12746,"True","False"
38,"2020-09-14",182,"PR","Pinhais",4119152,"city",2703,2045.29,4,72,0,0.0266,132157,"True","False"
38,"2020-09-14",76,"PR","Pinhalão",4119202,"city",17,268.732,0,0,0,0.0,6326,"True","False"
38,"2020-09-14",148,"PR","Pinhal de São Bento",4119251,"city",4,146.467,0,0,0,0.0,2731,"True","False"
38,"2020-09-14",164,"PR","Pinhão",4119301,"city",133,410.608,0,1,0,0.0075,32391,"True","False"
38,"2020-09-14",102,"PR","Piraí do Sul",4119400,"city",137,538.036,5,3,0,0.0219,25463,"True","False"
38,"2020-09-14",165,"PR","Piraquara",4119509,"city",1844,1631.34,2,71,0,0.0385,113036,"True","False"
38,"2020-09-14",118,"PR","Pitanga",4119608,"city",193,636.754,0,2,0,0.0104,30310,"True","False"
38,"2020-09-14",69,"PR","Pitangueiras",4119657,"city",17,527.295,0,1,0,0.0588,3224,"True","False"
38,"2020-09-14",149,"PR","Planaltina do Paraná",4119707,"city",19,445.696,0,0,0,0.0,4263,"True","False"
38,"2020-09-14",108,"PR","Planalto",4119806,"city",250,1854.74,0,1,0,0.004,13479,"True","False"
38,"2020-09-14",178,"PR","Ponta Grossa",4119905,"city",2985,848.648,5,75,2,0.0251,351736,"True","False"
38,"2020-09-14",129,"PR","Pontal do Paraná",4119954,"city",454,1663.98,6,12,0,0.0264,27284,"True","False"
38,"2020-09-14",106,"PR","Porecatu",4120002,"city",196,1517.73,0,1,0,0.0051,12914,"True","False"
38,"2020-09-14",83,"PR","Porto Amazonas",4120101,"city",45,928.218,2,1,0,0.0222,4848,"True","False"
38,"2020-09-14",102,"PR","Porto Barreiro",4120150,"city",22,679.642,0,1,0,0.0455,3237,"True","False"
38,"2020-09-14",69,"PR","Porto Rico",4120200,"city",8,312.622,0,0,0,0.0,2559,"True","False"
38,"2020-09-14",79,"PR","Porto Vitória",4120309,"city",25,615.006,0,1,0,0.04,4065,"True","False"
38,"2020-09-14",140,"PR","Prado Ferreira",4120333,"city",85,2264.85,0,3,0,0.0353,3753,"True","False"
38,"2020-09-14",87,"PR","Pranchita",4120358,"city",21,407.214,0,0,0,0.0,5157,"True","False"
38,"2020-09-14",109,"PR","Presidente Castelo Branco",4120408,"city",92,1733.89,0,1,0,0.0109,5306,"True","False"
38,"2020-09-14",162,"PR","Primeiro de Maio",4120507,"city",61,548.413,0,2,0,0.0328,11123,"True","False"
38,"2020-09-14",89,"PR","Prudentópolis",4120606,"city",82,156.965,0,1,0,0.0122,52241,"True","False"
38,"2020-09-14",117,"PR","Quarto Centenário",4120655,"city",24,531.915,0,0,0,0.0,4512,"True","False"
38,"2020-09-14",171,"PR","Quatiguá",4120705,"city",61,818.902,0,3,0,0.0492,7449,"True","False"
38,"2020-09-14",168,"PR","Quatro Barras",4120804,"city",508,2156.29,0,12,0,0.0236,23559,"True","False"
38,"2020-09-14",100,"PR","Quatro Pontes",4120853,"city",39,971.357,0,0,0,0.0,4015,"True","False"
38,"2020-09-14",113,"PR","Quedas do Iguaçu",4120903,"city",183,536.61,0,6,0,0.0328,34103,"True","False"
38,"2020-09-14",146,"PR","Querência do Norte",4121000,"city",34,278.552,0,0,0,0.0,12206,"True","False"
38,"2020-09-14",87,"PR","Quinta do Sol",4121109,"city",96,2099.28,0,5,0,0.0521,4573,"True","False"
38,"2020-09-14",161,"PR","Quitandinha",4121208,"city",297,1559.14,0,6,1,0.0202,19049,"True","False"
38,"2020-09-14",149,"PR","Ramilândia",4121257,"city",129,2898.23,0,1,0,0.0078,4451,"True","False"
38,"2020-09-14",112,"PR","Rancho Alegre",4121307,"city",21,551.471,0,2,0,0.0952,3808,"True","False"
38,"2020-09-14",100,"PR","Rancho Alegre D'Oeste",4121356,"city",6,225.989,0,0,0,0.0,2655,"True","False"
38,"2020-09-14",130,"PR","Realeza",4121406,"city",113,667.77,0,2,0,0.0177,16922,"True","False"
38,"2020-09-14",125,"PR","Rebouças",4121505,"city",27,181.22,0,3,0,0.1111,14899,"True","False"
38,"2020-09-14",97,"PR","Renascença",4121604,"city",85,1249.63,0,2,0,0.0235,6802,"True","False"
38,"2020-09-14",119,"PR","Reserva",4121703,"city",191,714.954,0,5,0,0.0262,26715,"True","False"
38,"2020-09-14",108,"PR","Reserva do Iguaçu",4121752,"city",46,574.282,0,0,0,0.0,8010,"True","False"
38,"2020-09-14",82,"PR","Ribeirão Claro",4121802,"city",19,178.103,0,1,0,0.0526,10668,"True","False"
38,"2020-09-14",140,"PR","Ribeirão do Pinhal",4121901,"city",218,1673.19,1,11,0,0.0505,13029,"True","False"
38,"2020-09-14",99,"PR","Rio Azul",4122008,"city",45,295.353,1,0,0,0.0,15236,"True","False"
38,"2020-09-14",69,"PR","Rio Bom",4122107,"city",15,468.311,0,1,0,0.0667,3203,"True","False"
38,"2020-09-14",112,"PR","Rio Bonito do Iguaçu",4122156,"city",96,723.491,2,0,0,0.0,13269,"True","False"
38,"2020-09-14",80,"PR","Rio Branco do Ivaí",4122172,"city",33,805.664,0,0,0,0.0,4096,"True","False"
38,"2020-09-14",169,"PR","Rio Branco do Sul",4122206,"city",792,2444.67,2,24,0,0.0303,32397,"True","False"
38,"2020-09-14",172,"PR","Rio Negro",4122305,"city",352,1030.14,0,10,0,0.0284,34170,"True","False"
38,"2020-09-14",164,"PR","Rolândia",4122404,"city",1157,1737.76,4,32,0,0.0277,66580,"True","False"
38,"2020-09-14",80,"PR","Roncador",4122503,"city",71,720.885,0,2,0,0.0282,9849,"True","False"
38,"2020-09-14",115,"PR","Rondon",4122602,"city",102,1064.83,0,2,0,0.0196,9579,"True","False"
38,"2020-09-14",69,"PR","Rosário do Ivaí",4122651,"city",3,62.6828,0,0,0,0.0,4786,"True","False"
38,"2020-09-14",82,"PR","Sabáudia",4122701,"city",100,1464.77,1,2,0,0.02,6827,"True","False"
38,"2020-09-14",108,"PR","Salgado Filho",4122800,"city",22,614.525,0,0,0,0.0,3580,"True","False"
38,"2020-09-14",119,"PR","Salto do Itararé",4122909,"city",54,1094.22,0,2,0,0.037,4935,"True","False"
38,"2020-09-14",95,"PR","Salto do Lontra",4123006,"city",159,1075.41,0,3,0,0.0189,14785,"True","False"
38,"2020-09-14",102,"PR","Santa Amélia",4123105,"city",8,240.674,0,1,0,0.125,3324,"True","False"
38,"2020-09-14",113,"PR","Santa Cecília do Pavão",4123204,"city",41,1229.75,0,4,0,0.0976,3334,"True","False"
38,"2020-09-14",154,"PR","Santa Cruz de Monte Castelo",4123303,"city",32,410.256,0,1,0,0.0312,7800,"True","False"
38,"2020-09-14",163,"PR","Santa Fé",4123402,"city",114,947.08,0,2,0,0.0175,12037,"True","False"
38,"2020-09-14",98,"PR","Santa Helena",4123501,"city",386,1457.15,1,8,0,0.0207,26490,"True","False"
38,"2020-09-14",102,"PR","Santa Inês",4123600,"city",32,2005.01,0,0,0,0.0,1596,"True","False"
38,"2020-09-14",150,"PR","Santa Isabel do Ivaí",4123709,"city",60,700.771,0,2,0,0.0333,8562,"True","False"
38,"2020-09-14",81,"PR","Santa Izabel do Oeste",4123808,"city",40,272.87,2,2,0,0.05,14659,"True","False"
38,"2020-09-14",110,"PR","Santa Lúcia",4123824,"city",29,760.556,0,0,0,0.0,3813,"True","False"
38,"2020-09-14",69,"PR","Santa Maria do Oeste",4123857,"city",12,124.805,0,1,0,0.0833,9615,"True","False"
38,"2020-09-14",139,"PR","Santa Mariana",4123907,"city",187,1595.02,0,13,1,0.0695,11724,"True","False"
38,"2020-09-14",156,"PR","Santa Mônica",4123956,"city",9,226.074,0,1,0,0.1111,3981,"True","False"
38,"2020-09-14",154,"PR","Santana do Itararé",4124004,"city",28,560.897,0,2,0,0.0714,4992,"True","False"
38,"2020-09-14",126,"PR","Santa Tereza do Oeste",4124020,"city",125,1232.86,0,4,0,0.032,10139,"True","False"
38,"2020-09-14",149,"PR","Santa Terezinha de Itaipu",4124053,"city",362,1542.72,1,7,1,0.0193,23465,"True","False"
38,"2020-09-14",125,"PR","Santo Antônio da Platina",4124103,"city",313,680.538,0,7,0,0.0224,45993,"True","False"
38,"2020-09-14",152,"PR","Santo Antônio do Caiuá",4124202,"city",24,908.747,0,1,0,0.0417,2641,"True","False"
38,"2020-09-14",75,"PR","Santo Antônio do Paraíso",4124301,"city",15,712.251,0,0,0,0.0,2106,"True","False"
38,"2020-09-14",100,"PR","Santo Antônio do Sudoeste",4124400,"city",93,461.172,0,1,0,0.0108,20166,"True","False"
38,"2020-09-14",133,"PR","Santo Inácio",4124509,"city",163,2997.43,0,1,0,0.0061,5438,"True","False"
38,"2020-09-14",69,"PR","São Carlos do Ivaí",4124608,"city",16,232.626,0,0,0,0.0,6878,"True","False"
38,"2020-09-14",77,"PR","São Jerônimo da Serra",4124707,"city",37,331.244,1,1,0,0.027,11170,"True","False"
38,"2020-09-14",123,"PR","São João",4124806,"city",116,1132.7,0,2,0,0.0172,10241,"True","False"
38,"2020-09-14",154,"PR","São João do Caiuá",4124905,"city",48,819.812,0,1,0,0.0208,5855,"True","False"
38,"2020-09-14",160,"PR","São João do Ivaí",4125001,"city",158,1546.14,0,4,0,0.0253,10219,"True","False"
38,"2020-09-14",108,"PR","São João do Triunfo",4125100,"city",14,92.5926,0,0,0,0.0,15120,"True","False"
38,"2020-09-14",79,"PR","São Jorge d'Oeste",4125209,"city",170,1878.45,1,1,0,0.0059,9050,"True","False"
38,"2020-09-14",81,"PR","São Jorge do Ivaí",4125308,"city",41,738.606,0,1,0,0.0244,5551,"True","False"
38,"2020-09-14",76,"PR","São Jorge do Patrocínio",4125357,"city",43,762.276,0,0,0,0.0,5641,"True","False"
38,"2020-09-14",130,"PR","São José da Boa Vista",4125407,"city",74,1192.39,0,5,0,0.0676,6206,"True","False"
38,"2020-09-14",94,"PR","São José das Palmeiras",4125456,"city",38,1039.96,0,2,0,0.0526,3654,"True","False"
38,"2020-09-14",170,"PR","São José dos Pinhais",4125506,"city",3275,1012.87,26,144,1,0.044,323340,"True","False"
38,"2020-09-14",166,"PR","São Manoel do Paraná",4125555,"city",29,1342.59,0,1,0,0.0345,2160,"True","False"
38,"2020-09-14",112,"PR","São Mateus do Sul",4125605,"city",229,495.017,0,5,0,0.0218,46261,"True","False"
38,"2020-09-14",125,"PR","São Miguel do Iguaçu",4125704,"city",453,1650.15,0,4,0,0.0088,27452,"True","False"
38,"2020-09-14",96,"PR","São Pedro do Iguaçu",4125753,"city",78,1322.71,0,0,0,0.0,5897,"True","False"
38,"2020-09-14",75,"PR","São Pedro do Ivaí",4125803,"city",149,1356.89,0,7,0,0.047,10981,"True","False"
38,"2020-09-14",69,"PR","São Pedro do Paraná",4125902,"city",8,345.871,0,0,0,0.0,2313,"True","False"
38,"2020-09-14",91,"PR","São Sebastião da Amoreira",4126009,"city",116,1310.29,0,6,0,0.0517,8853,"True","False"
38,"2020-09-14",112,"PR","São Tomé",4126108,"city",80,1398.11,0,1,0,0.0125,5722,"True","False"
38,"2020-09-14",117,"PR","Sapopema",4126207,"city",40,593.824,0,3,0,0.075,6736,"True","False"
38,"2020-09-14",165,"PR","Sarandi",4126256,"city",908,939.103,9,11,0,0.0121,96688,"True","False"
38,"2020-09-14",120,"PR","Saudade do Iguaçu",4126272,"city",57,1036.36,0,1,0,0.0175,5500,"True","False"
38,"2020-09-14",87,"PR","Sengés",4126306,"city",139,719.201,0,5,0,0.036,19327,"True","False"
38,"2020-09-14",97,"PR","Serranópolis do Iguaçu",4126355,"city",107,2380.42,0,0,0,0.0,4495,"True","False"
38,"2020-09-14",163,"PR","Sertaneja",4126405,"city",34,643.452,0,1,0,0.0294,5284,"True","False"
38,"2020-09-14",122,"PR","Sertanópolis",4126504,"city",217,1325.68,4,4,0,0.0184,16369,"True","False"
38,"2020-09-14",145,"PR","Siqueira Campos",4126603,"city",101,480.586,0,8,0,0.0792,21016,"True","False"
38,"2020-09-14",71,"PR","Sulina",4126652,"city",51,1710.84,0,0,0,0.0,2981,"True","False"
38,"2020-09-14",118,"PR","Tamarana",4126678,"city",186,1257.01,1,6,0,0.0323,14797,"True","False"
38,"2020-09-14",149,"PR","Tamboara",4126702,"city",44,859.375,0,1,0,0.0227,5120,"True","False"
38,"2020-09-14",116,"PR","Tapejara",4126801,"city",194,1197.16,0,5,0,0.0258,16205,"True","False"
38,"2020-09-14",78,"PR","Tapira",4126900,"city",26,469.399,0,0,0,0.0,5539,"True","False"
38,"2020-09-14",94,"PR","Teixeira Soares",4127007,"city",28,226.409,0,1,0,0.0357,12367,"True","False"
38,"2020-09-14",175,"PR","Telêmaco Borba",4127106,"city",1970,2494.49,0,40,1,0.0203,78974,"True","False"
38,"2020-09-14",166,"PR","Terra Boa",4127205,"city",167,976.951,3,6,0,0.0359,17094,"True","False"
38,"2020-09-14",170,"PR","Terra Rica",4127304,"city",47,279.945,0,2,0,0.0426,16789,"True","False"
38,"2020-09-14",109,"PR","Terra Roxa",4127403,"city",78,446.199,1,0,0,0.0,17481,"True","False"
38,"2020-09-14",102,"PR","Tibagi",4127502,"city",218,1062.27,0,9,0,0.0413,20522,"True","False"
38,"2020-09-14",126,"PR","Tijucas do Sul",4127601,"city",251,1488.02,0,5,0,0.0199,16868,"True","False"
38,"2020-09-14",160,"PR","Toledo",4127700,"city",2866,2037.9,5,51,0,0.0178,140635,"True","False"
38,"2020-09-14",111,"PR","Tomazina",4127809,"city",43,543.066,0,0,0,0.0,7918,"True","False"
38,"2020-09-14",138,"PR","Três Barras do Paraná",4127858,"city",103,855.482,0,4,0,0.0388,12040,"True","False"
38,"2020-09-14",69,"PR","Tunas do Paraná",4127882,"city",88,1003.54,0,0,0,0.0,8769,"True","False"
38,"2020-09-14",127,"PR","Tuneiras do Oeste",4127908,"city",108,1260.8,0,0,0,0.0,8566,"True","False"
38,"2020-09-14",154,"PR","Tupãssi",4127957,"city",90,1107.83,0,1,0,0.0111,8124,"True","False"
38,"2020-09-14",93,"PR","Turvo",4127965,"city",5,37.8358,0,0,0,0.0,13215,"True","False"
38,"2020-09-14",97,"PR","Ubiratã",4128005,"city",83,394.994,4,1,0,0.012,21013,"True","False"
38,"2020-09-14",178,"PR","Umuarama",4128104,"city",898,804.97,4,13,0,0.0145,111557,"True","False"
38,"2020-09-14",172,"PR","União da Vitória",4128203,"city",296,514.63,2,5,0,0.0169,57517,"True","False"
38,"2020-09-14",71,"PR","Uniflor",4128302,"city",17,652.591,0,1,0,0.0588,2605,"True","False"
38,"2020-09-14",132,"PR","Uraí",4128401,"city",96,848.506,1,2,0,0.0208,11314,"True","False"
38,"2020-09-14",69,"PR","Ventania",4128534,"city",49,412.042,1,2,0,0.0408,11892,"True","False"
38,"2020-09-14",100,"PR","Vera Cruz do Oeste",4128559,"city",189,2218.05,0,1,0,0.0053,8521,"True","False"
38,"2020-09-14",168,"PR","Verê",4128609,"city",37,509.853,0,3,0,0.0811,7257,"True","False"
38,"2020-09-14",100,"PR","Virmond",4128658,"city",33,820.283,1,1,0,0.0303,4023,"True","False"
38,"2020-09-14",161,"PR","Vitorino",4128708,"city",60,877.45,0,0,0,0.0,6838,"True","False"
38,"2020-09-14",126,"PR","Wenceslau Braz",4128500,"city",137,705.676,0,5,0,0.0365,19414,"True","False"
38,"2020-09-14",70,"PR","Xambrê",4128807,"city",35,616.306,0,1,0,0.0286,5679,"True","False"
38,"2020-09-13",133,"AM","Alvarães",1300029,"city",1209,7536.94,0,13,0,0.0108,16041,"True","False"
38,"2020-09-13",143,"AM","Amaturá",1300060,"city",681,5903.26,6,9,0,0.0132,11536,"True","False"
38,"2020-09-13",153,"AM","Anamã",1300086,"city",738,5420.89,0,0,0,0.0,13614,"True","False"
38,"2020-09-13",169,"AM","Anori",1300102,"city",760,3617.33,0,11,0,0.0145,21010,"True","False"
