epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202114,2021-04-05,348,AL,Anadia,2700201,city,923,5266.46126,0,17,0,0.0184,17526,False,True
202114,2021-04-05,353,AL,Arapiraca,2700300,city,19005,8155.00736,0,284,0,0.0149,233047,False,True
202114,2021-04-05,345,AL,Atalaia,2700409,city,859,1813.57542,0,32,0,0.0373,47365,False,True
202114,2021-04-05,348,AL,Barra de Santo Antônio,2700508,city,180,1120.23898,0,15,0,0.0833,16068,False,True
202114,2021-04-05,342,AL,Barra de São Miguel,2700607,city,262,3127.238,0,6,0,0.0229,8378,False,True
202114,2021-04-05,342,AL,Batalha,2700706,city,793,4324.3538,0,15,0,0.0189,18338,False,True
202114,2021-04-05,319,AL,Belém,2700805,city,85,1984.12698,0,3,0,0.0353,4284,False,True
202114,2021-04-05,313,AL,Belo Monte,2700904,city,227,3383.01043,0,6,0,0.0264,6710,False,True
202114,2021-04-05,356,AL,Boca da Mata,2701001,city,1456,5322.41556,0,34,0,0.0234,27356,False,True
202114,2021-04-05,342,AL,Branquinha,2701100,city,371,3546.84512,0,9,0,0.0243,10460,False,True
202114,2021-04-05,332,AL,Cacimbinhas,2701209,city,428,3930.57214,0,6,0,0.014,10889,False,True
202114,2021-04-05,331,AL,Cajueiro,2701308,city,457,2142.42183,0,18,0,0.0394,21331,False,True
202114,2021-04-05,334,AL,Campestre,2701357,city,214,3077.36555,0,6,0,0.028,6954,False,True
202114,2021-04-05,340,AL,Campo Alegre,2701407,city,2298,3993.95172,0,53,0,0.0231,57537,False,True
202114,2021-04-05,335,AL,Campo Grande,2701506,city,334,3491.16756,0,7,0,0.021,9567,False,True
202114,2021-04-05,333,AL,Canapi,2701605,city,115,649.02083,0,6,0,0.0522,17719,False,True
202114,2021-04-05,350,AL,Capela,2701704,city,652,3840.03769,0,8,0,0.0123,16979,False,True
202114,2021-04-05,326,AL,Carneiros,2701803,city,164,1790.58849,0,5,0,0.0305,9159,False,True
