city,city_ibge_code,date,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,place_type,state,new_confirmed,new_deaths
São João da Ponte,3162401.0,2020-08-18,34,25165.0,False,True,32,127.16073999999999,2020-08-17,0.0312,1,62,city,MG,0,0
Araçuaí,3103405.0,2020-08-18,34,36708.0,False,True,32,87.17446,2020-08-17,0.0,0,96,city,MG,0,0
Carnaúba dos Dantas,2402402.0,2020-08-18,34,8180.0,False,True,32,391.19804,2020-08-10,0.0938,3,119,city,RN,0,0
Porto Alegre do Norte,5106778.0,2020-08-18,34,12517.0,False,True,32,255.65231,2020-08-10,0.0,0,93,city,MT,0,0
Curral Novo do Piauí,2203271.0,2020-08-18,34,5343.0,False,True,32,598.91447,2020-08-17,0.0,0,85,city,PI,0,0
Paraíso do Norte,4118006.0,2020-08-18,34,13830.0,False,True,32,231.38106000000002,2020-08-17,0.0312,1,114,city,PR,0,0
Lajeado,1712009.0,2020-08-18,34,3134.0,False,True,32,1021.05935,2020-08-17,0.0,0,91,city,TO,0,0
União do Oeste,4218855.0,2020-08-18,34,2464.0,False,True,32,1298.7013,2020-08-17,0.0,0,82,city,SC,0,0
Piraúba,3151305.0,2020-08-18,34,10787.0,False,True,32,296.65337999999997,2020-08-17,0.0,0,97,city,MG,0,0
Perobal,4118857.0,2020-08-18,34,6127.0,False,True,32,522.27844,2020-08-17,0.0312,1,49,city,PR,0,0
Morada Nova de Minas,3143500.0,2020-08-18,34,8863.0,False,True,32,361.05156,2020-08-17,0.0,0,53,city,MG,0,0
Maria Helena,4114708.0,2020-08-18,34,5677.0,False,True,32,563.678,2020-08-17,0.0,0,89,city,PR,0,0
Iaciara,5209903.0,2020-08-18,34,13947.0,False,True,32,229.44002000000003,2020-08-17,0.0312,1,64,city,GO,0,0
São Romão,3164209.0,2020-08-18,34,12337.0,False,True,32,259.38235,2020-08-17,0.0312,1,115,city,MG,0,0
Jequitaí,3135605.0,2020-08-18,34,7531.0,False,True,32,424.91037,2020-08-17,0.0312,1,55,city,MG,0,0
Nova Módica,3144904.0,2020-08-18,34,3600.0,False,True,32,888.8888900000001,2020-08-17,0.0625,2,61,city,MG,0,0
Diamante do Norte,4107108.0,2020-08-18,34,5087.0,False,True,32,629.05445,2020-08-17,0.0,0,88,city,PR,0,0
Maurilândia do Tocantins,1712801.0,2020-08-18,34,3426.0,False,True,32,934.03386,2020-08-17,0.0312,1,104,city,TO,0,0
Crisólita,3120151.0,2020-08-18,34,6704.0,False,True,32,477.32697,2020-08-17,0.0,0,84,city,MG,0,0
Mathias Lobato,3171501.0,2020-08-18,34,3203.0,False,True,32,999.06338,2020-08-17,0.0,0,91,city,MG,0,0
Oliveira de Fátima,1715507.0,2020-08-18,34,1112.0,False,True,32,2877.69784,2020-08-17,0.0,0,97,city,TO,0,0
Granito,2606309.0,2020-08-18,34,7486.0,False,True,32,427.4646,2020-08-17,0.0,0,115,city,PE,0,0
Mombuca,3530904.0,2020-08-18,34,3493.0,False,True,32,916.11795,2020-08-17,0.0,0,61,city,SP,0,0
Coimbra,3116704.0,2020-08-18,34,7556.0,False,True,32,423.5045,2020-08-17,0.0,0,81,city,MG,0,0
Portalegre,2410207.0,2020-08-18,34,7867.0,False,True,32,406.76243,2020-08-10,0.0,0,111,city,RN,0,0
Nova Santa Bárbara,4117214.0,2020-08-18,34,4249.0,False,True,32,753.11838,2020-08-17,0.0,0,42,city,PR,0,0
Jiquiriçá,2918209.0,2020-08-18,34,14537.0,False,True,31,213.24895,2020-08-17,0.0,0,87,city,BA,0,0
Caiabu,3508900.0,2020-08-18,34,4191.0,False,True,31,739.6802700000001,2020-08-17,0.0645,2,130,city,SP,0,0
Coronel Pacheco,3119609.0,2020-08-18,34,3086.0,False,True,31,1004.53662,2020-08-17,0.0323,1,83,city,MG,0,0
Barracão,4301800.0,2020-08-18,34,5275.0,True,False,31,587.67773,2020-08-18,0.0323,1,75,city,RS,0,0
Jerumenha,2205300.0,2020-08-18,34,4452.0,False,True,31,696.3162599999999,2020-08-17,0.0,0,78,city,PI,0,0
São João de Iracema,3549250.0,2020-08-18,34,1922.0,False,True,31,1612.9032300000001,2020-08-17,0.0,0,74,city,SP,0,0
Muzambinho,3144102.0,2020-08-18,34,20569.0,False,True,31,150.71223999999998,2020-08-17,0.0323,1,116,city,MG,0,0
Muliterno,4312625.0,2020-08-18,34,1893.0,True,False,31,1637.6122599999999,2020-08-18,0.0,0,95,city,RS,1,0
Nova Tebas,4117271.0,2020-08-18,34,5649.0,False,True,31,548.7696900000001,2020-08-17,0.0323,1,50,city,PR,0,0
Tapira,3168101.0,2020-08-18,34,4773.0,False,True,31,649.4867,2020-08-17,0.0,0,88,city,MG,0,0
Carmolândia,1703883.0,2020-08-18,34,2580.0,False,True,31,1201.55039,2020-08-17,0.0323,1,88,city,TO,0,0
Douradina,4107256.0,2020-08-18,34,8747.0,False,True,31,354.40722999999997,2020-08-17,0.0323,1,90,city,PR,0,0
Imbuia,4207403.0,2020-08-18,34,6197.0,False,True,31,500.24205,2020-08-17,0.0,0,92,city,SC,0,0
Penaforte,2310605.0,2020-08-18,34,9077.0,False,True,31,341.52252999999996,2020-08-17,0.129,4,93,city,CE,0,0
Ubiratã,4128005.0,2020-08-18,34,21013.0,False,True,31,147.52772,2020-08-17,0.0,0,70,city,PR,0,0
Tiradentes do Sul,4321477.0,2020-08-18,34,5704.0,True,False,31,543.47826,2020-08-18,0.0645,2,77,city,RS,0,0
Analândia,3502002.0,2020-08-18,34,4995.0,False,True,31,620.62062,2020-08-17,0.0,0,70,city,SP,0,0
Martins Soares,3140530.0,2020-08-18,34,8417.0,False,True,31,368.30225,2020-08-17,0.129,4,70,city,MG,0,0
Nova Bréscia,4313003.0,2020-08-18,34,3330.0,True,False,31,930.9309300000001,2020-08-18,0.0,0,117,city,RS,0,0
Passa Tempo,3147709.0,2020-08-18,34,8084.0,False,True,31,383.47353,2020-08-17,0.0323,1,69,city,MG,0,0
Cajazeirinhas,2503753.0,2020-08-18,34,3193.0,False,True,31,970.87379,2020-08-17,0.0,0,103,city,PB,0,0
Boa Esperança,4103008.0,2020-08-18,34,4105.0,False,True,31,755.17661,2020-08-17,0.0,0,52,city,PR,0,0
Inocência,5004403.0,2020-08-18,34,7610.0,False,True,31,407.35874,2020-08-14,0.0323,1,64,city,MS,0,0
Rinópolis,3543808.0,2020-08-18,34,9981.0,False,True,31,310.59012,2020-08-17,0.0,0,126,city,SP,0,0
Sabino,3544608.0,2020-08-18,34,5590.0,False,True,31,554.56172,2020-08-17,0.0968,3,71,city,SP,0,0
Nova Independência,3533205.0,2020-08-18,34,3969.0,False,True,31,781.0531599999999,2020-08-17,0.0,0,36,city,SP,0,0
Luzinópolis,1712454.0,2020-08-18,34,3108.0,False,True,31,997.426,2020-08-17,0.0645,2,89,city,TO,0,0
Barcelona,2401503.0,2020-08-18,34,3998.0,False,True,31,775.38769,2020-08-10,0.0645,2,125,city,RN,0,0
Águas de Chapecó,4200507.0,2020-08-18,34,6486.0,False,True,31,477.95250999999996,2020-08-17,0.0,0,113,city,SC,0,0
Jundiaí do Sul,4112900.0,2020-08-18,34,3292.0,False,True,31,941.67679,2020-08-17,0.0,0,72,city,PR,0,0
Jundiá,2703908.0,2020-08-18,34,4155.0,False,True,31,746.08905,2020-08-17,0.0968,3,98,city,AL,0,0
Jacutinga,4310900.0,2020-08-18,34,3561.0,True,False,31,870.5419800000001,2020-08-18,0.0,0,74,city,RS,1,0
Imigrante,4310363.0,2020-08-18,34,3120.0,True,False,31,993.58974,2020-08-18,0.0,0,103,city,RS,0,0
Passagem,2409209.0,2020-08-18,34,3089.0,False,True,31,1003.5610199999999,2020-08-10,0.0,0,83,city,RN,0,0
Lavrinhas,3526605.0,2020-08-18,34,7260.0,False,True,31,426.99725,2020-08-17,0.0323,1,117,city,SP,0,0
Alpestre,4300505.0,2020-08-18,34,6258.0,True,False,31,495.36593,2020-08-18,0.0,0,106,city,RS,1,0
Aral Moreira,5001243.0,2020-08-18,34,12149.0,False,True,31,255.16502999999997,2020-08-14,0.0323,1,55,city,MS,0,0
Palma Sola,4212007.0,2020-08-18,34,7423.0,False,True,31,417.62091000000004,2020-08-17,0.0,0,122,city,SC,0,0
Flórida,4108106.0,2020-08-18,34,2689.0,False,True,31,1152.84492,2020-08-17,0.0,0,56,city,PR,0,0
Aratiba,4300901.0,2020-08-18,34,6235.0,True,False,31,497.19325999999995,2020-08-18,0.0323,1,78,city,RS,0,0
Nuporanga,3533601.0,2020-08-18,34,7432.0,False,True,31,417.11518,2020-08-17,0.0,0,96,city,SP,0,0
Conceição dos Ouros,3117801.0,2020-08-18,34,11638.0,False,True,31,266.36879,2020-08-17,0.0645,2,82,city,MG,0,0
São Bonifácio,4215901.0,2020-08-18,34,2838.0,False,True,31,1092.31853,2020-08-17,0.0323,1,54,city,SC,0,0
Mundo Novo,5214051.0,2020-08-18,34,4887.0,False,True,31,634.33599,2020-08-17,0.0,0,63,city,GO,0,0
Mirabela,3142007.0,2020-08-18,34,13589.0,False,True,31,228.12569,2020-08-17,0.0323,1,86,city,MG,0,0
Morpará,2921609.0,2020-08-18,34,8519.0,False,True,31,363.89248,2020-08-17,0.0645,2,121,city,BA,0,0
Inhacorá,4310413.0,2020-08-18,34,2226.0,True,False,31,1392.6325199999999,2020-08-18,0.0323,1,78,city,RS,0,0
Augusto de Lima,3104809.0,2020-08-18,34,4869.0,False,True,31,636.68104,2020-08-17,0.0,0,56,city,MG,0,0
Manoel Viana,4311759.0,2020-08-18,34,7299.0,True,False,31,424.71570999999994,2020-08-18,0.0323,1,62,city,RS,0,0
Severiano Melo,2413607.0,2020-08-18,34,2440.0,False,True,31,1270.4918,2020-08-10,0.0323,1,97,city,RN,0,0
Palmeirândia,2107605.0,2020-08-18,34,19722.0,False,True,31,157.18487,2020-08-17,0.0968,3,104,city,MA,0,0
Marilândia do Sul,4114906.0,2020-08-18,34,8836.0,False,True,31,350.83747999999997,2020-08-17,0.0,0,107,city,PR,0,0
Piedade de Caratinga,3150158.0,2020-08-18,34,8566.0,False,True,31,361.89587,2020-08-17,0.0,0,66,city,MG,0,0
Guatapará,3518859.0,2020-08-18,34,7656.0,False,True,31,404.91118,2020-08-17,0.0,0,76,city,SP,0,0
Boa Esperança do Iguaçu,4103024.0,2020-08-18,34,2503.0,False,True,30,1198.5617300000001,2020-08-17,0.0,0,42,city,PR,0,0
Professor Jamil,5218391.0,2020-08-18,34,3223.0,False,True,30,930.8098,2020-08-17,0.1,3,131,city,GO,0,0
Várzea Branca,2211357.0,2020-08-18,34,4947.0,False,True,30,606.42814,2020-08-17,0.0333,1,85,city,PI,0,0
Ipuiúna,3131505.0,2020-08-18,34,10079.0,False,True,30,297.64858,2020-08-17,0.0333,1,130,city,MG,0,0
Jardinópolis,4208955.0,2020-08-18,34,1570.0,False,True,30,1910.8280300000001,2020-08-17,0.0,0,75,city,SC,0,0
Riacho de Santo Antônio,2512788.0,2020-08-18,34,1948.0,False,True,30,1540.04107,2020-08-17,0.0,0,89,city,PB,0,0
Passagem,2510709.0,2020-08-18,34,2419.0,False,True,30,1240.18189,2020-08-17,0.0,0,95,city,PB,0,0
Piritiba,2924801.0,2020-08-18,34,24755.0,False,True,30,121.18763999999999,2020-08-17,0.0333,1,93,city,BA,0,0
Canitar,3510153.0,2020-08-18,34,5216.0,False,True,30,575.15337,2020-08-17,0.0333,1,47,city,SP,0,0
Progresso,4315156.0,2020-08-18,34,6244.0,True,False,30,480.46124000000003,2020-08-18,0.0,0,100,city,RS,0,0
Campos Novos Paulista,3509809.0,2020-08-18,34,4965.0,False,True,30,604.22961,2020-08-17,0.0,0,82,city,SP,0,0
Rio Azul,4122008.0,2020-08-18,34,15236.0,False,True,30,196.90207,2020-08-17,0.0,0,72,city,PR,0,0
Santo Augusto,4317806.0,2020-08-18,34,13885.0,True,False,30,216.0605,2020-08-18,0.0667,2,77,city,RS,0,0
Bom Repouso,3107901.0,2020-08-18,34,10547.0,False,True,30,284.44107,2020-08-17,0.0333,1,112,city,MG,0,0
Alvorada do Sul,4100806.0,2020-08-18,34,11406.0,False,True,30,263.01946,2020-08-17,0.0667,2,109,city,PR,0,0
Minas do Leão,4312252.0,2020-08-18,34,8075.0,True,False,30,371.51703,2020-08-18,0.0,0,135,city,RS,0,0
Guzolândia,3518909.0,2020-08-18,34,5267.0,False,True,30,569.5842,2020-08-17,0.0667,2,121,city,SP,0,0
Ribeira,3542800.0,2020-08-18,34,3340.0,False,True,30,898.2035900000001,2020-08-17,0.0333,1,69,city,SP,0,0
Barra do Ouro,1703073.0,2020-08-18,34,4591.0,False,True,30,653.45241,2020-08-17,0.1333,4,89,city,TO,0,0
Damião,2505352.0,2020-08-18,34,5330.0,False,True,30,562.85178,2020-08-17,0.0333,1,88,city,PB,0,0
Luminárias,3138708.0,2020-08-18,34,5446.0,False,True,30,550.86302,2020-08-17,0.0,0,66,city,MG,0,0
Manduri,3528601.0,2020-08-18,34,9846.0,False,True,30,304.69226000000003,2020-08-17,0.0,0,92,city,SP,0,0
Santana do Manhuaçu,3158904.0,2020-08-18,34,8674.0,False,True,30,345.86118999999997,2020-08-17,0.0333,1,60,city,MG,0,0
Abre Campo,3100302.0,2020-08-18,34,13454.0,False,True,30,222.98201,2020-08-17,0.0,0,72,city,MG,0,0
Santa Bárbara do Leste,3157252.0,2020-08-18,34,8147.0,False,True,30,368.23371000000003,2020-08-17,0.0333,1,69,city,MG,0,0
Itainópolis,2205003.0,2020-08-18,34,11530.0,False,True,30,260.19081,2020-08-17,0.0,0,87,city,PI,0,0
Águas Vermelhas,3101003.0,2020-08-18,34,13539.0,False,True,29,214.19602999999998,2020-08-17,0.0,0,91,city,MG,0,0
Quixaba,2512606.0,2020-08-18,34,1956.0,False,True,29,1482.61759,2020-08-17,0.0345,1,98,city,PB,0,0
Imbé de Minas,3130556.0,2020-08-18,34,6903.0,False,True,29,420.1072,2020-08-17,0.0345,1,115,city,MG,0,0
Varzelândia,3170909.0,2020-08-18,34,19320.0,False,True,29,150.10352,2020-08-17,0.1034,3,122,city,MG,0,0
Campo Belo do Sul,4203402.0,2020-08-18,34,7016.0,False,True,29,413.34094,2020-08-17,0.0345,1,41,city,SC,0,0
Caibi,4203105.0,2020-08-18,34,6148.0,False,True,29,471.69811,2020-08-17,0.069,2,84,city,SC,0,0
Nova Redenção,2922854.0,2020-08-18,34,9118.0,False,True,29,318.0522,2020-08-17,0.0,0,66,city,BA,0,0
Francisco Santos,2204204.0,2020-08-18,34,9319.0,False,True,29,311.19219,2020-08-17,0.0,0,108,city,PI,0,0
Primeiro de Maio,4120507.0,2020-08-18,34,11123.0,False,True,29,260.72103,2020-08-17,0.069,2,135,city,PR,0,0
Brejões,2904308.0,2020-08-18,34,14295.0,False,True,29,202.86813999999998,2020-08-17,0.0,0,70,city,BA,0,0
Salgadinho,2513000.0,2020-08-18,34,3885.0,False,True,29,746.46075,2020-08-17,0.0,0,88,city,PB,0,0
Arroio Grande,4301305.0,2020-08-18,34,18293.0,True,False,29,158.53059,2020-08-18,0.0,0,81,city,RS,0,0
Simolândia,5220686.0,2020-08-18,34,6856.0,False,True,29,422.98715999999996,2020-08-17,0.0,0,43,city,GO,0,0
Arvorezinha,4301404.0,2020-08-18,34,10424.0,True,False,29,278.20414,2020-08-18,0.1034,3,116,city,RS,2,0
Silveiras,3552007.0,2020-08-18,34,6302.0,False,True,29,460.17137,2020-08-17,0.0,0,100,city,SP,0,0
Querência do Norte,4121000.0,2020-08-18,34,12206.0,False,True,29,237.58807000000002,2020-08-17,0.0,0,119,city,PR,0,0
Arceburgo,3104106.0,2020-08-18,34,10772.0,False,True,29,269.21648999999996,2020-08-17,0.0,0,122,city,MG,0,0
Fartura do Piauí,2203750.0,2020-08-18,34,5307.0,False,True,29,546.4480900000001,2020-08-17,0.0345,1,114,city,PI,0,0
Camargo,4303558.0,2020-08-18,34,2733.0,True,False,29,1061.10501,2020-08-18,0.0,0,96,city,RS,0,0
Bento de Abreu,3506201.0,2020-08-18,34,2980.0,False,True,29,973.15436,2020-08-17,0.0,0,74,city,SP,0,0
Mira Estrela,3530003.0,2020-08-18,34,3086.0,False,True,29,939.7278,2020-08-17,0.0345,1,61,city,SP,0,0
Anaurilândia,5000807.0,2020-08-18,34,9035.0,False,True,29,320.97399,2020-08-14,0.0,0,43,city,MS,0,0
Santo Antônio das Missões,4317707.0,2020-08-18,34,10175.0,True,False,29,285.01229,2020-08-18,0.1379,4,55,city,RS,0,0
Diamante do Sul,4107124.0,2020-08-18,34,3439.0,False,True,29,843.2683900000001,2020-08-17,0.0345,1,91,city,PR,0,0
Ouro Verde de Goiás,5215405.0,2020-08-18,34,3759.0,False,True,29,771.48178,2020-08-17,0.0,0,65,city,GO,0,0
Lajeado Grande,4209458.0,2020-08-18,34,1427.0,False,True,29,2032.23546,2020-08-17,0.0345,1,86,city,SC,0,0
Marizópolis,2509156.0,2020-08-18,34,6617.0,False,True,29,438.26507000000004,2020-08-17,0.0345,1,116,city,PB,0,0
Rancho Queimado,4214300.0,2020-08-18,34,2878.0,False,True,29,1007.6442,2020-08-17,0.069,2,158,city,SC,0,0
Irati,4207858.0,2020-08-18,34,1930.0,False,True,29,1502.5906699999998,2020-08-17,0.069,2,138,city,SC,0,0
Timbaúba dos Batistas,2414308.0,2020-08-18,34,2414.0,False,True,29,1201.3256,2020-08-10,0.0,0,80,city,RN,0,0
Patos do Piauí,2207777.0,2020-08-18,34,6392.0,False,True,29,453.69212000000005,2020-08-17,0.0,0,71,city,PI,0,0
Engenheiro Caldas,3123700.0,2020-08-18,34,11134.0,False,True,29,260.46345,2020-08-17,0.0345,1,98,city,MG,0,0
Silvanópolis,1720655.0,2020-08-18,34,5403.0,False,True,29,536.73885,2020-08-17,0.069,2,102,city,TO,0,0
Itacarambi,3132107.0,2020-08-18,34,18153.0,False,True,28,154.24448,2020-08-17,0.0,0,108,city,MG,0,0
Bela Vista de Minas,3106002.0,2020-08-18,34,10255.0,False,True,28,273.03754,2020-08-17,0.0357,1,104,city,MG,0,0
Jericó,2507408.0,2020-08-18,34,7739.0,False,True,28,361.80385,2020-08-17,0.0357,1,92,city,PB,0,0
Monte do Carmo,1713601.0,2020-08-18,34,7947.0,False,True,28,352.33421,2020-08-17,0.0,0,88,city,TO,0,0
Jateí,5005103.0,2020-08-18,34,4027.0,False,True,28,695.30668,2020-08-14,0.0,0,108,city,MS,0,0
Licínio de Almeida,2919405.0,2020-08-18,34,12388.0,False,True,28,226.02518999999998,2020-08-17,0.0,0,118,city,BA,0,0
Piedade do Rio Grande,3150307.0,2020-08-18,34,4497.0,False,True,28,622.63731,2020-08-17,0.0714,2,69,city,MG,0,0
Santa Clara d'Oeste,3546108.0,2020-08-18,34,2115.0,False,True,28,1323.87707,2020-08-17,0.0714,2,98,city,SP,0,0
Caseiros,4304952.0,2020-08-18,34,3202.0,True,False,28,874.4534699999999,2020-08-18,0.0,0,103,city,RS,6,0
Lacerdópolis,4209201.0,2020-08-18,34,2246.0,False,True,28,1246.66073,2020-08-17,0.0,0,57,city,SC,0,0
Papanduva,4212205.0,2020-08-18,34,19320.0,False,True,28,144.92754,2020-08-17,0.1429,4,144,city,SC,0,0
Chapada,4305306.0,2020-08-18,34,9269.0,True,False,28,302.08221000000003,2020-08-18,0.0357,1,126,city,RS,0,0
Urucuia,3170529.0,2020-08-18,34,16865.0,False,True,28,166.02431,2020-08-17,0.0357,1,70,city,MG,0,0
Capim Branco,3112505.0,2020-08-18,34,9754.0,False,True,28,287.06172000000004,2020-08-17,0.0357,1,85,city,MG,0,0
Piedade de Ponte Nova,3150208.0,2020-08-18,34,4140.0,False,True,28,676.3285,2020-08-17,0.0,0,53,city,MG,0,0
Aparecida d'Oeste,3502606.0,2020-08-18,34,4196.0,False,True,28,667.30219,2020-08-17,0.0,0,69,city,SP,0,0
Rio Grande do Piauí,2209005.0,2020-08-18,34,6432.0,False,True,28,435.32338,2020-08-17,0.0357,1,116,city,PI,0,0
Porangaba,3540507.0,2020-08-18,34,9925.0,False,True,28,282.11587000000003,2020-08-17,0.0,0,104,city,SP,0,0
Santa Inês,4123600.0,2020-08-18,34,1596.0,False,True,28,1754.38596,2020-08-17,0.0,0,75,city,PR,0,0
Aspásia,3503950.0,2020-08-18,34,1822.0,False,True,28,1536.77278,2020-08-17,0.0,0,78,city,SP,0,0
Buriti de Goiás,5203939.0,2020-08-18,34,2488.0,False,True,28,1125.40193,2020-08-17,0.0357,1,58,city,GO,0,0
Dom Basílio,2910107.0,2020-08-18,34,12199.0,False,True,28,229.52701000000002,2020-08-17,0.0,0,101,city,BA,0,0
Capelinha,3112307.0,2020-08-18,34,37784.0,False,True,28,74.10544,2020-08-17,0.0,0,102,city,MG,0,0
São Gonçalo do Sapucaí,3162005.0,2020-08-18,34,25449.0,False,True,28,110.02396999999999,2020-08-17,0.0,0,95,city,MG,0,0
Torixoréu,5108204.0,2020-08-18,34,3609.0,False,True,28,775.83818,2020-08-10,0.0,0,43,city,MT,0,0
Presidente Juscelino,2109205.0,2020-08-18,34,12734.0,False,True,28,219.88377999999997,2020-08-17,0.0,0,120,city,MA,0,0
Goiandira,5208509.0,2020-08-18,34,5600.0,False,True,28,500.0,2020-08-17,0.0357,1,133,city,GO,0,0
Camapuã,5002605.0,2020-08-18,34,13711.0,False,True,28,204.21559,2020-08-14,0.0357,1,96,city,MS,0,0
Abreulândia,1700251.0,2020-08-18,34,2579.0,False,True,28,1085.6921300000001,2020-08-17,0.0714,2,106,city,TO,0,0
Santa Terezinha,2612802.0,2020-08-18,34,11815.0,False,True,28,236.98687999999999,2020-08-17,0.0714,2,84,city,PE,0,0
Vitorino,4128708.0,2020-08-18,34,6838.0,False,True,28,409.47646000000003,2020-08-17,0.0,0,134,city,PR,0,0
Floreal,3515905.0,2020-08-18,34,2917.0,False,True,28,959.8903,2020-08-17,0.0357,1,83,city,SP,0,0
Três Ranchos,5221304.0,2020-08-18,34,2833.0,False,True,28,988.3515699999999,2020-08-17,0.0357,1,60,city,GO,0,0
Nova Crixás,5214838.0,2020-08-18,34,12869.0,False,True,28,217.57712,2020-08-17,0.1071,3,64,city,GO,0,0
Francinópolis,2204006.0,2020-08-18,34,5348.0,False,True,27,504.86163,2020-08-17,0.0,0,124,city,PI,0,0
Campo do Meio,3111309.0,2020-08-18,34,11655.0,False,True,27,231.66022999999998,2020-08-17,0.0,0,53,city,MG,0,0
Bernardo Sayão,1703206.0,2020-08-18,34,4459.0,False,True,27,605.51693,2020-08-17,0.037000000000000005,1,88,city,TO,0,0
Frei Rogério,4205555.0,2020-08-18,34,2023.0,False,True,27,1334.65151,2020-08-17,0.037000000000000005,1,46,city,SC,0,0
Braço do Trombudo,4202859.0,2020-08-18,34,3743.0,False,True,27,721.34651,2020-08-17,0.037000000000000005,1,71,city,SC,0,0
Pereiras,3537503.0,2020-08-18,34,8668.0,False,True,27,311.49054,2020-08-17,0.037000000000000005,1,84,city,SP,0,0
Poço de José de Moura,2512077.0,2020-08-18,34,4307.0,False,True,27,626.8864599999999,2020-08-17,0.0,0,35,city,PB,0,0
Novo Horizonte,4211652.0,2020-08-18,34,2442.0,False,True,27,1105.65111,2020-08-17,0.0,0,30,city,SC,0,0
Monte Horebe,2509602.0,2020-08-18,34,4816.0,False,True,27,560.63123,2020-08-17,0.0,0,36,city,PB,0,0
Nova União,3136603.0,2020-08-18,34,5725.0,False,True,27,471.61572,2020-08-17,0.0,0,75,city,MG,0,0
Santa Rosa do Tocantins,1718907.0,2020-08-18,34,4829.0,False,True,27,559.12197,2020-08-17,0.0,0,89,city,TO,0,0
Rio da Conceição,1718659.0,2020-08-18,34,2130.0,False,True,27,1267.60563,2020-08-17,0.0,0,88,city,TO,0,0
Saúde,2929800.0,2020-08-18,34,12913.0,False,True,27,209.09161,2020-08-17,0.0,0,96,city,BA,0,0
Pedras Grandes,4212403.0,2020-08-18,34,3976.0,False,True,27,679.07445,2020-08-17,0.1111,3,137,city,SC,0,0
Centenário,1704105.0,2020-08-18,34,2905.0,False,True,27,929.43201,2020-08-17,0.037000000000000005,1,88,city,TO,0,0
Nova Itarana,2922805.0,2020-08-18,34,8226.0,False,True,27,328.22757,2020-08-17,0.0,0,54,city,BA,0,0
Biquinhas,3107000.0,2020-08-18,34,2515.0,False,True,27,1073.55865,2020-08-17,0.0,0,83,city,MG,0,0
Janiópolis,4112207.0,2020-08-18,34,5245.0,False,True,27,514.77598,2020-08-17,0.1481,4,88,city,PR,0,0
Edealina,5207352.0,2020-08-18,34,3699.0,False,True,27,729.92701,2020-08-17,0.0,0,64,city,GO,0,0
Altair,3500907.0,2020-08-18,34,4160.0,False,True,27,649.03846,2020-08-17,0.037000000000000005,1,95,city,SP,0,0
Pains,3146503.0,2020-08-18,34,8283.0,False,True,27,325.96885,2020-08-17,0.037000000000000005,1,54,city,MG,0,0
Kaloré,4113106.0,2020-08-18,34,4100.0,False,True,27,658.53659,2020-08-17,0.0,0,97,city,PR,0,0
Matutina,3141207.0,2020-08-18,34,3749.0,False,True,27,720.19205,2020-08-17,0.0,0,53,city,MG,0,0
Itambaracá,4111001.0,2020-08-18,34,6582.0,False,True,27,410.20966,2020-08-17,0.037000000000000005,1,84,city,PR,0,0
Cândido Mendes,2102606.0,2020-08-18,34,20178.0,False,True,27,133.8091,2020-08-17,0.1481,4,107,city,MA,0,0
Iporanga,3521200.0,2020-08-18,34,4218.0,False,True,27,640.1138,2020-08-17,0.0,0,49,city,SP,0,0
Marapoama,3528858.0,2020-08-18,34,3031.0,False,True,27,890.7951199999999,2020-08-17,0.0,0,105,city,SP,0,0
Andaraí,2901304.0,2020-08-18,34,13143.0,False,True,27,205.43255,2020-08-17,0.0,0,78,city,BA,0,0
Guaraçaí,3517802.0,2020-08-18,34,8323.0,False,True,27,324.40226,2020-08-17,0.0,0,106,city,SP,0,0
Malhada,2920205.0,2020-08-18,34,16845.0,False,True,27,160.28495,2020-08-17,0.0741,2,74,city,BA,0,0
Santa Filomena,2209203.0,2020-08-18,34,6253.0,False,True,27,431.79274000000004,2020-08-17,0.0741,2,83,city,PI,0,0
Santa Rita do Araguaia,5219407.0,2020-08-18,34,8756.0,False,True,27,308.35998,2020-08-17,0.0,0,93,city,GO,0,0
Arapuã,4101655.0,2020-08-18,34,3068.0,False,True,27,880.05215,2020-08-17,0.037000000000000005,1,50,city,PR,0,0
Monte Belo do Sul,4312385.0,2020-08-18,34,2548.0,True,False,27,1059.65463,2020-08-18,0.0741,2,111,city,RS,0,0
Brunópolis,4202875.0,2020-08-18,34,2420.0,False,True,26,1074.38017,2020-08-17,0.0,0,73,city,SC,0,0
Pedrinópolis,3149200.0,2020-08-18,34,3635.0,False,True,26,715.26823,2020-08-17,0.0385,1,75,city,MG,0,0
Protásio Alves,4315172.0,2020-08-18,34,1947.0,True,False,26,1335.38778,2020-08-18,0.0385,1,76,city,RS,0,0
Buritinópolis,5203962.0,2020-08-18,34,3292.0,False,True,26,789.79344,2020-08-17,0.0,0,64,city,GO,0,0
Carnaubeira da Penha,2603926.0,2020-08-18,34,12932.0,False,True,26,201.05165,2020-08-17,0.0385,1,115,city,PE,0,0
