Açude,Data do registro,Volume (%),Volume (m³),Afluência/Defluência (m²),Unnamed: 0,data
Epitácio Pessoa,20/02/1992,95.7,512509658.0,183891.0,,1992-02-20
Epitácio Pessoa,21/02/1992,95.7,512693550.0,183892.0,,1992-02-21
Epitácio Pessoa,22/02/1992,95.8,513245225.0,551675.0,,1992-02-22
Epitácio Pessoa,23/02/1992,95.8,513245225.0,0.0,,1992-02-23
Epitácio Pessoa,24/02/1992,95.8,513245225.0,0.0,,1992-02-24
Epitácio Pessoa,25/02/1992,95.8,513245225.0,0.0,,1992-02-25
Epitácio Pessoa,26/02/1992,95.8,513245225.0,0.0,,1992-02-26
Epitácio Pessoa,27/02/1992,95.8,513061333.0,-183892.0,,1992-02-27
Epitácio Pessoa,28/02/1992,95.7,512877441.0,-183892.0,,1992-02-28
Epitácio Pessoa,29/02/1992,95.7,512877441.0,0.0,,1992-02-29
Epitácio Pessoa,01/03/1992,95.7,512693549.0,-183892.0,,1992-03-01
Epitácio Pessoa,02/03/1992,95.7,512509658.0,-183891.0,,1992-03-02
Epitácio Pessoa,03/03/1992,95.6,512325766.0,-183892.0,,1992-03-03
Epitácio Pessoa,04/03/1992,95.6,511957983.0,-367783.0,,1992-03-04
Epitácio Pessoa,05/03/1992,95.5,511774091.0,-183892.0,,1992-03-05
Epitácio Pessoa,06/03/1992,95.5,511774091.0,0.0,,1992-03-06
Epitácio Pessoa,07/03/1992,95.5,511774092.0,1.0,,1992-03-07
Epitácio Pessoa,08/03/1992,95.5,511774092.0,0.0,,1992-03-08
Epitácio Pessoa,09/03/1992,95.5,511774092.0,0.0,,1992-03-09
Epitácio Pessoa,10/03/1992,95.5,511774092.0,0.0,,1992-03-10
Epitácio Pessoa,11/03/1992,95.5,511774092.0,0.0,,1992-03-11
Epitácio Pessoa,12/03/1992,95.5,511774092.0,0.0,,1992-03-12
Epitácio Pessoa,13/03/1992,95.5,511774092.0,0.0,,1992-03-13
Epitácio Pessoa,14/03/1992,95.5,511590200.0,-183892.0,,1992-03-14
Epitácio Pessoa,15/03/1992,95.5,511406309.0,-183891.0,,1992-03-15
Epitácio Pessoa,16/03/1992,95.4,511222417.0,-183892.0,,1992-03-16
Epitácio Pessoa,17/03/1992,95.5,511406309.0,183892.0,,1992-03-17
Epitácio Pessoa,18/03/1992,95.4,511222417.0,-183892.0,,1992-03-18
Epitácio Pessoa,19/03/1992,95.4,511038525.0,-183892.0,,1992-03-19
Epitácio Pessoa,20/03/1992,95.4,511038525.0,0.0,,1992-03-20
Epitácio Pessoa,21/03/1992,95.4,510854634.0,-183891.0,,1992-03-21
Epitácio Pessoa,22/03/1992,95.3,510670742.0,-183892.0,,1992-03-22
Epitácio Pessoa,23/03/1992,95.3,510670742.0,0.0,,1992-03-23
Epitácio Pessoa,24/03/1992,95.3,510670742.0,0.0,,1992-03-24
Epitácio Pessoa,25/03/1992,95.3,510670742.0,0.0,,1992-03-25
Epitácio Pessoa,26/03/1992,95.8,513245225.0,2574483.0,,1992-03-26
Epitácio Pessoa,27/03/1992,95.7,512509658.0,-735567.0,,1992-03-27
Epitácio Pessoa,28/03/1992,95.7,512693550.0,183892.0,,1992-03-28
Epitácio Pessoa,29/03/1992,95.7,512877441.0,183891.0,,1992-03-29
Epitácio Pessoa,30/03/1992,95.8,513061333.0,183892.0,,1992-03-30
Epitácio Pessoa,31/03/1992,95.8,513061333.0,0.0,,1992-03-31
Epitácio Pessoa,01/04/1992,95.8,513245224.0,183891.0,,1992-04-01
Epitácio Pessoa,02/04/1992,95.8,513245224.0,0.0,,1992-04-02
Epitácio Pessoa,03/04/1992,95.9,513796899.0,551675.0,,1992-04-03
Epitácio Pessoa,04/04/1992,96.5,517106948.0,3310049.0,,1992-04-04
Epitácio Pessoa,05/04/1992,96.6,517658623.0,551675.0,,1992-04-05
Epitácio Pessoa,06/04/1992,96.8,518578081.0,919458.0,,1992-04-06
Epitácio Pessoa,07/04/1992,96.9,519313648.0,735567.0,,1992-04-07
Epitácio Pessoa,08/04/1992,97.0,519681431.0,367783.0,,1992-04-08
Epitácio Pessoa,09/04/1992,97.1,520049214.0,367783.0,,1992-04-09
Epitácio Pessoa,10/04/1992,97.1,520233106.0,183892.0,,1992-04-10
Epitácio Pessoa,11/04/1992,97.1,520233106.0,0.0,,1992-04-11
Epitácio Pessoa,12/04/1992,97.1,520233106.0,0.0,,1992-04-12
Epitácio Pessoa,13/04/1992,97.1,520233106.0,0.0,,1992-04-13
Epitácio Pessoa,14/04/1992,97.1,520233106.0,0.0,,1992-04-14
Epitácio Pessoa,15/04/1992,97.1,520049214.0,-183892.0,,1992-04-15
Epitácio Pessoa,16/04/1992,97.1,520049214.0,0.0,,1992-04-16
Epitácio Pessoa,17/04/1992,97.0,519865322.0,-183892.0,,1992-04-17
Epitácio Pessoa,18/04/1992,97.0,519865322.0,0.0,,1992-04-18
Epitácio Pessoa,19/04/1992,97.0,519681431.0,-183891.0,,1992-04-19
Epitácio Pessoa,20/04/1992,97.0,519681431.0,0.0,,1992-04-20
Epitácio Pessoa,21/04/1992,97.0,519681431.0,0.0,,1992-04-21
Epitácio Pessoa,22/04/1992,97.0,519497539.0,-183892.0,,1992-04-22
Epitácio Pessoa,23/04/1992,96.9,519313648.0,-183891.0,,1992-04-23
Epitácio Pessoa,24/04/1992,96.9,518945864.0,-367784.0,,1992-04-24
Epitácio Pessoa,25/04/1992,96.8,518761973.0,-183891.0,,1992-04-25
Epitácio Pessoa,26/04/1992,96.8,518578081.0,-183892.0,,1992-04-26
Epitácio Pessoa,27/04/1992,96.8,518394190.0,-183891.0,,1992-04-27
Epitácio Pessoa,28/04/1992,96.7,518026406.0,-367784.0,,1992-04-28
Epitácio Pessoa,29/04/1992,96.7,517842515.0,-183891.0,,1992-04-29
Epitácio Pessoa,30/04/1992,96.6,517658623.0,-183892.0,,1992-04-30
Epitácio Pessoa,01/05/1992,96.9,519129756.0,1471133.0,,1992-05-01
Epitácio Pessoa,02/05/1992,96.9,518945864.0,-183892.0,,1992-05-02
Epitácio Pessoa,03/05/1992,96.8,518394189.0,-551675.0,,1992-05-03
Epitácio Pessoa,04/05/1992,95.7,512509658.0,-5884531.0,,1992-05-04
Epitácio Pessoa,05/05/1992,96.7,518026406.0,5516748.0,,1992-05-05
Epitácio Pessoa,06/05/1992,96.7,517842514.0,-183892.0,,1992-05-06
Epitácio Pessoa,07/05/1992,96.6,517658623.0,-183891.0,,1992-05-07
Epitácio Pessoa,08/05/1992,96.6,517474732.0,-183891.0,,1992-05-08
Epitácio Pessoa,09/05/1992,96.5,516923057.0,-551675.0,,1992-05-09
Epitácio Pessoa,10/05/1992,96.5,516923057.0,0.0,,1992-05-10
Epitácio Pessoa,11/05/1992,96.4,516555274.0,-367783.0,,1992-05-11
Epitácio Pessoa,12/05/1992,96.4,516371382.0,-183892.0,,1992-05-12
Epitácio Pessoa,13/05/1992,96.3,516003599.0,-367783.0,,1992-05-13
Epitácio Pessoa,14/05/1992,96.3,515819707.0,-183892.0,,1992-05-14
Epitácio Pessoa,15/05/1992,96.3,515635816.0,-183891.0,,1992-05-15
Epitácio Pessoa,16/05/1992,96.2,515451924.0,-183892.0,,1992-05-16
Epitácio Pessoa,17/05/1992,96.2,515084141.0,-367783.0,,1992-05-17
Epitácio Pessoa,18/05/1992,96.1,514900249.0,-183892.0,,1992-05-18
Epitácio Pessoa,19/05/1992,96.1,514716358.0,-183891.0,,1992-05-19
Epitácio Pessoa,20/05/1992,96.0,514348574.0,-367784.0,,1992-05-20
Epitácio Pessoa,21/05/1992,96.0,514164683.0,-183891.0,,1992-05-21
Epitácio Pessoa,22/05/1992,96.0,514164683.0,0.0,,1992-05-22
Epitácio Pessoa,23/05/1992,95.9,513980791.0,-183892.0,,1992-05-23
Epitácio Pessoa,24/05/1992,95.9,513796900.0,-183891.0,,1992-05-24
Epitácio Pessoa,25/05/1992,95.8,513429116.0,-367784.0,,1992-05-25
Epitácio Pessoa,26/05/1992,95.8,513429116.0,0.0,,1992-05-26
Epitácio Pessoa,27/05/1992,95.8,513245225.0,-183891.0,,1992-05-27
Epitácio Pessoa,28/05/1992,95.8,513061333.0,-183892.0,,1992-05-28
Epitácio Pessoa,29/05/1992,95.7,512877441.0,-183892.0,,1992-05-29
Epitácio Pessoa,30/05/1992,95.7,512693550.0,-183891.0,,1992-05-30
Epitácio Pessoa,31/05/1992,95.7,512509658.0,-183892.0,,1992-05-31
Epitácio Pessoa,01/06/1992,95.7,512509658.0,0.0,,1992-06-01
Epitácio Pessoa,02/06/1992,95.6,512325766.0,-183892.0,,1992-06-02
Epitácio Pessoa,03/06/1992,95.6,512325766.0,0.0,,1992-06-03
Epitácio Pessoa,04/06/1992,95.6,512141875.0,-183891.0,,1992-06-04
Epitácio Pessoa,05/06/1992,95.6,512141875.0,0.0,,1992-06-05
Epitácio Pessoa,06/06/1992,95.6,511957983.0,-183892.0,,1992-06-06
Epitácio Pessoa,07/06/1992,95.5,511774092.0,-183891.0,,1992-06-07
Epitácio Pessoa,08/06/1992,95.5,511590200.0,-183892.0,,1992-06-08
Epitácio Pessoa,09/06/1992,95.5,511406309.0,-183891.0,,1992-06-09
Epitácio Pessoa,10/06/1992,95.4,511222417.0,-183892.0,,1992-06-10
Epitácio Pessoa,11/06/1992,95.4,511222417.0,0.0,,1992-06-11
Epitácio Pessoa,12/06/1992,95.4,511038525.0,-183892.0,,1992-06-12
Epitácio Pessoa,13/06/1992,95.4,510854634.0,-183891.0,,1992-06-13
Epitácio Pessoa,14/06/1992,90.5,484714735.0,-26139899.0,,1992-06-14
Epitácio Pessoa,15/06/1992,90.5,484714735.0,0.0,,1992-06-15
Epitácio Pessoa,16/06/1992,95.3,510486851.0,25772116.0,,1992-06-16
Epitácio Pessoa,17/06/1992,95.3,510302959.0,-183892.0,,1992-06-17
Epitácio Pessoa,18/06/1992,95.2,510119067.0,-183892.0,,1992-06-18
Epitácio Pessoa,19/06/1992,95.2,509935176.0,-183891.0,,1992-06-19
Epitácio Pessoa,20/06/1992,95.2,509935176.0,0.0,,1992-06-20
Epitácio Pessoa,21/06/1992,95.2,509751284.0,-183892.0,,1992-06-21
Epitácio Pessoa,22/06/1992,95.2,509751284.0,0.0,,1992-06-22
Epitácio Pessoa,23/06/1992,95.1,509567393.0,-183891.0,,1992-06-23
Epitácio Pessoa,24/06/1992,95.1,509383501.0,-183892.0,,1992-06-24
Epitácio Pessoa,25/06/1992,95.1,509199609.0,-183892.0,,1992-06-25
Epitácio Pessoa,26/06/1992,95.0,509015718.0,-183891.0,,1992-06-26
Epitácio Pessoa,27/06/1992,95.0,508831826.0,-183892.0,,1992-06-27
Epitácio Pessoa,28/06/1992,95.0,508831826.0,0.0,,1992-06-28
Epitácio Pessoa,29/06/1992,95.0,508647935.0,-183891.0,,1992-06-29
Epitácio Pessoa,30/06/1992,95.0,508647935.0,0.0,,1992-06-30
Epitácio Pessoa,01/07/1992,95.0,508647934.0,-1.0,,1992-07-01
Epitácio Pessoa,02/07/1992,94.9,508464042.0,-183892.0,,1992-07-02
Epitácio Pessoa,03/07/1992,94.9,508280151.0,-183891.0,,1992-07-03
Epitácio Pessoa,04/07/1992,94.9,508096259.0,-183892.0,,1992-07-04
Epitácio Pessoa,05/07/1992,94.9,508096259.0,0.0,,1992-07-05
Epitácio Pessoa,06/07/1992,94.8,507912368.0,-183891.0,,1992-07-06
Epitácio Pessoa,07/07/1992,94.8,507912368.0,0.0,,1992-07-07
Epitácio Pessoa,08/07/1992,94.8,507912368.0,0.0,,1992-07-08
Epitácio Pessoa,09/07/1992,94.8,507728477.0,-183891.0,,1992-07-09
Epitácio Pessoa,10/07/1992,94.8,507728477.0,0.0,,1992-07-10
Epitácio Pessoa,11/07/1992,94.7,507544585.0,-183892.0,,1992-07-11
Epitácio Pessoa,12/07/1992,94.7,507360693.0,-183892.0,,1992-07-12
Epitácio Pessoa,13/07/1992,94.7,507360693.0,0.0,,1992-07-13
Epitácio Pessoa,14/07/1992,94.7,507176802.0,-183891.0,,1992-07-14
Epitácio Pessoa,15/07/1992,94.7,507176802.0,0.0,,1992-07-15
Epitácio Pessoa,16/07/1992,94.6,506992910.0,-183892.0,,1992-07-16
Epitácio Pessoa,17/07/1992,94.6,506992910.0,0.0,,1992-07-17
Epitácio Pessoa,18/07/1992,94.6,506809019.0,-183891.0,,1992-07-18
Epitácio Pessoa,19/07/1992,94.6,506625127.0,-183892.0,,1992-07-19
Epitácio Pessoa,20/07/1992,94.5,506441235.0,-183892.0,,1992-07-20
Epitácio Pessoa,21/07/1992,94.5,506257344.0,-183891.0,,1992-07-21
Epitácio Pessoa,22/07/1992,94.5,506073452.0,-183892.0,,1992-07-22
Epitácio Pessoa,23/07/1992,94.4,505889560.0,-183892.0,,1992-07-23
Epitácio Pessoa,24/07/1992,94.4,505889560.0,0.0,,1992-07-24
Epitácio Pessoa,25/07/1992,94.4,505705669.0,-183891.0,,1992-07-25
Epitácio Pessoa,26/07/1992,94.4,505521777.0,-183892.0,,1992-07-26
Epitácio Pessoa,27/07/1992,94.3,505337886.0,-183891.0,,1992-07-27
Epitácio Pessoa,28/07/1992,94.3,505153994.0,-183892.0,,1992-07-28
Epitácio Pessoa,29/07/1992,94.3,505153994.0,0.0,,1992-07-29
Epitácio Pessoa,30/07/1992,94.3,504970102.0,-183892.0,,1992-07-30
Epitácio Pessoa,31/07/1992,94.2,504786211.0,-183891.0,,1992-07-31
Epitácio Pessoa,01/08/1992,94.2,504786210.0,-1.0,,1992-08-01
Epitácio Pessoa,02/08/1992,94.2,504602319.0,-183891.0,,1992-08-02
Epitácio Pessoa,03/08/1992,94.2,504602319.0,0.0,,1992-08-03
Epitácio Pessoa,04/08/1992,94.2,504418427.0,-183892.0,,1992-08-04
Epitácio Pessoa,05/08/1992,94.2,504418427.0,0.0,,1992-08-05
Epitácio Pessoa,06/08/1992,94.1,504234536.0,-183891.0,,1992-08-06
Epitácio Pessoa,07/08/1992,94.1,504234536.0,0.0,,1992-08-07
Epitácio Pessoa,08/08/1992,94.1,504050644.0,-183892.0,,1992-08-08
Epitácio Pessoa,09/08/1992,94.1,503866753.0,-183891.0,,1992-08-09
Epitácio Pessoa,10/08/1992,94.0,503682861.0,-183892.0,,1992-08-10
Epitácio Pessoa,11/08/1992,94.0,503682861.0,0.0,,1992-08-11
Epitácio Pessoa,12/08/1992,94.0,503682861.0,0.0,,1992-08-12
Epitácio Pessoa,13/08/1992,94.0,503498970.0,-183891.0,,1992-08-13
Epitácio Pessoa,14/08/1992,94.0,503315078.0,-183892.0,,1992-08-14
Epitácio Pessoa,15/08/1992,93.9,503131186.0,-183892.0,,1992-08-15
Epitácio Pessoa,16/08/1992,93.9,502947295.0,-183891.0,,1992-08-16
Epitácio Pessoa,17/08/1992,93.9,502763403.0,-183892.0,,1992-08-17
Epitácio Pessoa,18/08/1992,93.8,502579512.0,-183891.0,,1992-08-18
Epitácio Pessoa,19/08/1992,93.8,502395620.0,-183892.0,,1992-08-19
Epitácio Pessoa,20/08/1992,93.8,502211728.0,-183892.0,,1992-08-20
Epitácio Pessoa,21/08/1992,93.7,502027837.0,-183891.0,,1992-08-21
Epitácio Pessoa,22/08/1992,93.7,501843945.0,-183892.0,,1992-08-22
Epitácio Pessoa,23/08/1992,93.6,501660054.0,-183891.0,,1992-08-23
Epitácio Pessoa,24/08/1992,93.6,501476162.0,-183892.0,,1992-08-24
Epitácio Pessoa,25/08/1992,93.6,501476162.0,0.0,,1992-08-25
Epitácio Pessoa,26/08/1992,93.6,501292270.0,-183892.0,,1992-08-26
Epitácio Pessoa,27/08/1992,93.5,501108379.0,-183891.0,,1992-08-27
Epitácio Pessoa,28/08/1992,93.5,500924487.0,-183892.0,,1992-08-28
